-1.030584, 0.275560, 1.917383
0.062079, -0.004229, 0.725427
0.487156, -0.127957, 2.075587
-0.091766, -0.023666, 0.692025
0.501747, 0.147108, 2.082388
-1.091358, -0.737118, 1.911416
0.474071, -0.428617, 2.083619
0.561907, -0.356770, 2.099907
0.643318, -0.618725, 2.020613
-1.080638, -0.664928, 2.025254
-0.926032, -0.816278, 1.988547
-0.960936, 0.067397, 2.029065
0.499295, -0.442728, 2.066345
0.503564, -0.437618, 2.041943
0.750105, -0.617449, 2.047759
-0.216319, -0.217245, 0.629176
-0.020119, -0.021408, 0.643239
-0.893083, -0.026351, 1.971290
0.627284, 0.150930, 2.091130
-0.946503, 0.243481, 1.958897
-0.843571, 0.599088, 2.011453
0.746648, -0.588469, 2.039909
0.624042, 0.149409, 2.081456
-0.906977, 0.026190, 1.986805
0.443706, -0.147995, 2.013042
-0.179192, -0.025809, 0.676796
0.620575, 0.315068, 2.008401
-0.066112, 0.100474, 0.665962
-0.154908, -0.039075, 0.690892
-0.136823, -0.030318, 0.692180
-0.014493, -0.018657, 0.637155
-0.127915, -0.208021, 0.608990
0.784892, 0.349615, 2.078187
0.488768, 0.699081, 2.023976
-0.871454, -0.401097, 1.995291
-0.974911, -0.400500, 2.002886
0.513353, -0.450352, 2.099059
-0.142193, -0.165851, 0.661083
0.620192, 0.152431, 2.089663
0.700012, 0.356947, 2.009656
-0.913903, -0.427514, 2.053406
0.338112, -0.200827, 2.068283
0.420176, -0.253103, 2.114643
-0.805667, 0.265476, 1.992059
1.041436, 0.646073, 2.086454
0.575076, 0.645047, 2.101820
0.942218, 0.026868, 2.114825
0.882748, 0.392359, 2.104836
0.154226, 0.112379, 2.197014
0.316351, 0.091557, 2.066172
0.304376, 0.529300, 2.053414
0.588875, 0.598033, 2.064554
0.300502, 0.005101, 2.081766
0.148023, 0.118221, 2.092060
0.554559, 0.637053, 2.040738
0.836393, 0.165894, 2.039892
0.851558, 0.102816, 2.098886
-0.761139, 0.253254, 1.894942
-0.834128, 0.228233, 2.019644
0.251076, 0.221801, 2.192252
0.230873, 0.161005, 2.069961
0.342152, -0.198431, 2.046935
0.830236, -0.034658, 2.072229
-1.061187, 0.127340, 2.022260
-0.835307, 0.168222, 2.017344
0.261923, 0.486220, 2.063265
0.544703, 0.488670, 2.070559
0.208230, 0.433445, 2.060636
0.125900, 0.188185, 2.060692
0.302412, -0.088141, 2.058080
0.132691, -0.258571, 2.061666
-0.965777, -0.186481, 2.041317
0.096499, -0.172908, 2.230566
0.076205, -0.139982, 2.073215
0.028031, -0.075313, 2.151168
0.570107, -0.216166, 2.071324
-0.988746, -0.445859, 2.032465
-0.910339, -0.081207, 2.051557
-0.960734, -0.091523, 2.026550
0.352766, -0.104156, 2.067555
0.328077, -0.224550, 2.137259
0.400480, -0.234336, 2.064626
-0.748853, -0.357150, 1.730054
0.622992, -0.324618, 2.057941
0.830134, -0.027657, 2.088952
0.812345, -0.154983, 2.079015
0.188596, -0.181989, 2.130072
0.300581, -0.120171, 2.066005
0.761426, -0.628758, 2.092134
0.834797, -0.423527, 2.111919
0.850627, -0.518418, 2.120029
-0.959541, 0.158059, 2.093899
0.719944, 0.461369, 2.075899
0.816394, 0.125092, 2.084492
0.242871, 0.194339, 2.064147
0.323177, -0.368103, 2.018507
0.320302, -0.425045, 2.029356
-0.901552, -0.585177, 2.030872
-0.884625, -0.130817, 2.017621
-0.831128, -0.138186, 2.039496
-0.900251, 0.253746, 2.027756
0.301394, 0.044027, 2.071527
-0.898767, 0.149588, 2.026780
-0.928539, 0.058025, 2.027641
-0.862625, 0.051735, 1.961237
-0.831630, -0.501376, 2.032778
0.565727, -0.013300, 2.072471
-0.921420, -0.419550, 2.061492
0.105353, 0.084974, 2.060018
-0.831031, 0.029987, 2.031328
0.875748, 0.282167, 2.101145
0.646727, -0.328817, 2.075754
0.830573, -0.159999, 2.088574
1.033733, -0.076050, 2.105835
0.976905, -0.143762, 2.065984
0.536673, -0.324818, 2.000030
0.194064, -0.186303, 2.153092
0.346292, -0.198877, 2.058307
0.837705, -0.503912, 2.101748
0.242268, -0.457836, 2.108711
-0.297872, 0.560993, 2.032420
-0.798729, 0.594250, 2.029853
0.513896, -0.327237, 2.065087
0.763998, 0.385965, 2.077185
0.849024, -0.550803, 2.082238
0.828412, 0.068209, 2.064679
-0.155672, -0.175583, 0.634866
-1.008143, -0.416572, 2.068002
0.822611, -0.426979, 2.089241
0.951745, 0.072183, 2.081523
0.829665, 0.067463, 2.076531
0.810601, 0.004763, 2.017980
0.810780, -0.146428, 2.085292
0.710546, 0.361762, 2.001392
0.670916, -0.687295, 2.078394
0.615529, 0.143747, 2.035270
0.498792, 0.309943, 2.064242
0.422990, -0.367633, 2.083403
0.346465, -0.197421, 2.076819
-0.884396, 0.585463, 2.035876
0.449512, -0.203740, 2.085479
-0.908427, 0.267326, 2.027714
0.479386, -0.090772, 2.062343
0.609278, 0.315323, 2.056022
-0.982086, -0.383054, 1.973970
0.504973, 0.153324, 2.101078
0.440858, 0.170792, 1.933041
-0.922826, -0.126807, 2.067747
0.224515, 0.166612, 2.066555
0.277548, 0.112716, 2.064739
0.153471, -0.244266, 2.023673
0.620588, -0.197320, 2.043554
0.628748, -0.285546, 2.064301
0.616232, -0.275600, 2.073899
0.374187, -0.226946, 2.068584
0.337888, -0.197681, 2.046092
0.412816, -0.256024, 2.069139
-0.825634, -0.434419, 2.032020
0.815748, 0.356058, 2.087426
-0.821209, -0.216120, 2.005487
0.230663, 0.044869, 2.068293
0.153858, 0.055551, 2.084187
-0.756436, -0.000223, 1.961283
0.141396, -0.001449, 2.074939
0.115467, -0.108703, 2.036605
0.062238, -0.128688, 2.151935
0.095486, -0.167847, 2.142835
-0.826979, -0.472045, 2.021688
-0.871182, 0.580482, 2.027240
-0.192225, 0.001128, 0.694981
-0.132753, -0.025935, 0.692183
0.673227, -0.601113, 2.064877
0.324174, 0.070243, 2.228623
0.350094, 0.015736, 2.067012
0.648747, -0.267987, 2.075553
-1.090093, 0.193943, 2.020879
-1.100920, -0.704672, 2.024690
0.131948, -0.353615, 2.053019
-1.128279, -0.367549, 2.022133
-0.241120, 0.103433, 2.168075
0.648930, -0.630195, 2.047675
-0.986541, 0.055355, 2.017103
0.036779, -0.042771, 0.737422
0.449722, -0.034718, 2.121549
-0.939212, -0.032734, 2.029285
-0.694412, 0.755186, 2.020659
0.649775, -0.274354, 2.075448
0.808870, 0.119293, 2.074138
0.807999, 0.363333, 2.079349
-0.883538, 0.599621, 2.053827
-0.879479, -0.075890, 2.003469
0.430534, -0.072053, 2.062205
-1.035921, 0.179187, 1.997258
-1.038271, -0.341575, 1.948059
-0.866462, 0.269098, 2.080707
0.326205, -0.354949, 2.067185
0.399139, -0.375403, 2.064385
0.272605, -0.538676, 2.053091
0.272498, -0.247294, 2.205683
0.163239, -0.248185, 2.064909
0.211020, 0.105504, 2.062197
-0.932167, -0.260205, 2.028422
-0.863963, -0.098575, 1.940849
0.418066, -0.141195, 1.943997
-0.927684, 0.162235, 2.031061
0.535271, -0.195450, 2.015512
-0.151279, 0.016863, 0.661081
0.667170, 0.329764, 1.898316
-0.889952, 0.208618, 1.873476
-0.090833, 0.009891, 0.679604
-0.040464, -0.147802, 0.684089
0.976675, -0.771161, 2.082597
-0.681810, 0.736320, 2.021343
0.306484, 0.535054, 2.053078
0.521779, 0.479934, 2.067241
-0.166338, -0.012503, 0.671063
-0.872645, -0.297151, 2.110748
-0.220044, -0.212070, 0.625355
-0.094177, -0.011410, 0.666435
-0.159884, -0.033568, 0.674534
-0.081950, -0.020069, 0.659003
0.234402, -0.444360, 2.057185
0.267451, -0.540347, 2.061801
-0.981743, -0.254441, 2.030418
-0.964804, -0.313148, 2.028082
0.067078, 0.229362, 0.685775
-0.851840, 0.597306, 2.014510
0.495893, 0.749321, 2.069603
0.812158, 0.116948, 2.078189
0.248799, 0.221737, 2.106946
0.319163, 0.067101, 2.169182
0.347363, 0.052996, 2.067289
0.253914, -0.369606, 2.055300
-0.849823, 0.594344, 1.996698
-0.094249, -0.052835, 0.696675
-0.896897, -0.111839, 1.994385
-0.925450, -0.249761, 1.960360
-0.174817, -0.003757, 0.681262
-0.217707, -0.004411, 0.701342
-0.216242, -0.031808, 0.702909
-0.988130, -0.139085, 1.997260
-1.004531, 0.254646, 1.956089
-0.891000, -0.164399, 1.986395
-0.966347, -0.169954, 2.026506
0.675325, -0.735181, 2.070693
1.146044, -0.422789, 2.108353
0.334168, 0.094480, 1.058680
0.330337, 0.057742, 1.065503
0.832927, -0.037266, 2.072061
0.812872, -0.036431, 2.083408
0.810284, 0.214333, 2.078999
0.817875, 0.116884, 2.033596
0.815323, 0.118765, 2.086752
0.447531, -0.451554, 2.070371
0.376095, -0.443772, 2.068413
-0.153624, -0.039412, 0.692669
-0.782863, 0.031938, 1.784555
0.486078, -0.341584, 2.033361
-0.992975, -0.244058, 1.943202
-0.968799, -0.060377, 2.135082
0.410780, 0.837956, 2.096668
-0.086759, -0.011469, 0.686980
-0.160439, -0.035409, 0.677169
-1.126727, -0.368332, 2.022195
-0.842135, 0.169505, 2.030287
-0.831075, 0.144746, 2.014885
0.551282, -0.160101, 2.069181
0.430333, 0.020993, 2.073080
0.367585, 0.012633, 2.207140
0.250500, -0.116085, 2.145012
0.164101, -0.157454, 2.061829
0.215714, -0.393938, 2.048018
0.284588, -0.022778, 2.065341
0.218951, -0.012465, 2.066998
0.181864, -0.068108, 2.069158
-0.955378, -0.169694, 2.027620
0.152176, 0.067081, 2.061390
0.307693, 0.071807, 2.113939
0.169268, 0.053293, 2.085248
0.248493, 0.000231, 2.058120
0.284500, -0.026438, 2.068813
0.243382, -0.082934, 2.076873
0.181638, -0.069473, 2.062554
0.294497, 0.065902, 2.177315
0.238207, 0.079857, 2.221104
0.284750, -0.002284, 2.065280
0.150798, 0.066055, 2.054544
0.158832, 0.057805, 2.220685
0.116131, -0.097482, 2.061312
0.083940, -0.167321, 2.071166
-1.034978, -0.184722, 2.019788
0.253300, -0.223453, 2.145776
0.202965, -0.185767, 2.154592
-0.892685, 0.173431, 2.028415
0.139228, -0.267440, 2.184903
0.323289, -0.012154, 2.168461
0.367939, -0.080336, 2.179269
-1.146195, 0.260751, 2.016459
-1.094364, -0.591444, 2.021091
-1.103861, -0.632796, 2.023733
-0.911381, 0.268717, 1.987484
-0.996138, 0.279375, 2.040816
0.272851, -0.400492, 2.223197
0.290788, -0.418277, 2.052177
-0.087412, -0.012485, 0.685585
-0.087584, 0.015985, 0.684902
-0.208425, -0.066481, 0.702474
-0.007513, -0.004614, 0.694157
-0.009582, -0.004385, 0.702886
-0.897140, -0.297507, 2.038824
-0.899895, -0.259522, 2.014293
-0.161513, -0.034653, 0.681343
-0.890998, 0.120243, 1.971228
0.466504, -0.221051, 2.071858
-0.062173, -0.066585, 0.682651
0.411966, -0.362397, 2.069602
-0.189481, -0.028219, 0.686231
-0.902862, -0.026631, 1.987229
-1.012090, -0.597568, 1.913540
-0.028407, 0.039286, 0.619520
-0.191461, -0.065051, 0.670036
-0.885319, -0.421602, 1.966522
-0.835564, -0.078067, 1.901153
-1.114139, 0.111137, 1.969015
-1.035967, 0.109868, 1.948919
0.623428, 0.319554, 2.058739
-1.111235, -0.231838, 2.022140
-0.936570, -0.259639, 2.029471
-0.882249, -0.135782, 2.010027
-0.891384, -0.168831, 2.000276
-0.839971, 0.052490, 2.034399
0.624914, -0.738699, 2.140428
-1.044199, -0.097310, 1.862786
-0.914827, -0.657866, 2.021247
-0.964410, 0.739679, 2.022023
-1.004089, -0.246976, 1.969858
-0.990455, -0.409316, 2.077123
0.514654, -0.124007, 2.169218
-0.886244, 0.079239, 1.974813
-1.049229, -0.346663, 1.965194
-0.152572, -0.181272, 0.636032
-0.171676, -0.012679, 0.688075
-0.991554, -0.130595, 2.026215
0.506890, 0.150987, 2.101249
0.162685, -0.086000, 2.061742
0.072696, 0.061139, 2.127976
0.041384, -0.287986, 2.059607
0.310074, -0.003580, 2.085963
0.808194, -0.530646, 2.000695
0.828656, 0.056492, 2.084592
0.849973, 0.285170, 2.082799
0.127170, -0.388024, 2.149891
0.619182, -0.201901, 2.043758
0.048235, -0.079989, 2.201593
0.070256, 0.061200, 2.165686
0.054952, 0.003993, 2.120358
0.053696, -0.258064, 2.075457
0.178737, -0.388861, 2.116579
0.285649, -0.380708, 2.057162
0.820039, 0.050717, 2.084183
0.241806, -0.106468, 2.184667
0.758856, 0.356079, 2.085902
0.837398, -0.552065, 2.080930
0.070143, 0.053249, 2.086813
0.230425, 0.081583, 2.048890
0.838044, 0.008003, 2.082902
0.208812, -0.560259, 2.056126
0.747585, -0.375857, 2.080327
0.210056, -0.533285, 2.065354
-1.145878, 0.037400, 2.019966
0.260541, 0.116775, 2.065157
0.755730, -0.370059, 2.081413
0.354460, -0.280084, 2.068382
0.048983, -0.289355, 2.172098
0.554016, -0.195619, 2.068676
0.103056, -0.355108, 2.056358
0.138801, -0.389151, 2.063556
0.292430, -0.092831, 2.066611
0.075430, 0.070614, 2.190418
0.054094, 0.022695, 2.149214
0.100028, -0.142675, 2.155738
0.046058, -0.135907, 2.059582
0.027318, -0.077588, 2.171433
-0.405099, 0.072192, 0.403876
-0.631330, -0.258471, 2.023230
-0.698033, -0.219344, 2.038334
-0.725379, -0.213933, 1.931073
-0.734388, -0.280543, 2.029243
-0.800956, 0.190438, 2.032310
-0.863108, -0.570268, 2.034924
-0.803276, -0.626124, 1.954587
-0.603554, -0.335680, 2.073751
-0.670857, -0.332149, 2.037195
-0.630147, -0.428921, 2.025514
0.125596, -0.144118, 2.188437
0.039282, -0.021192, 2.167769
-0.853142, 0.181072, 1.947915
0.167489, -0.147905, 2.124509
0.241032, -0.055673, 2.062027
0.072154, 0.068268, 2.189795
0.034566, -0.049565, 2.209784
0.030232, -0.080266, 2.192155
0.038604, -0.112342, 2.116696
0.041623, -0.171115, 2.206190
0.406548, 0.822731, 2.068103
0.830260, 0.243513, 2.082000
0.106799, 0.198270, 2.068357
-0.892188, 0.129363, 2.027408
-1.053341, 0.279262, 2.022054
0.032346, -0.070993, 2.066602
0.069552, 0.067848, 2.202641
0.037288, -0.111453, 2.182528
0.838351, -0.409951, 2.084088
0.251160, -0.236516, 2.237780
0.048931, -0.280730, 2.164567
0.566490, -0.223852, 2.074704
0.113980, -0.086152, 2.078447
-0.899407, 0.027677, 1.973350
-0.768283, -0.128673, 2.014801
0.224480, -0.298759, 1.066867
0.580212, -0.225661, 2.073893
0.463285, -0.219018, 2.047837
0.314514, 0.554455, 2.146297
0.207920, 0.682611, 2.062561
0.494023, 0.749326, 2.069554
0.499201, 0.715294, 2.067959
0.421680, 0.653980, 2.069873
0.820127, 0.065517, 2.066242
0.252717, 0.230728, 2.220538
0.483230, 0.399134, 2.059474
1.077219, 0.269405, 2.093662
0.758835, -0.625705, 2.090131
0.244473, -0.234223, 2.198831
1.088265, 0.192737, 2.088044
0.145304, 0.122900, 2.061430
0.819545, 0.361972, 2.090900
-0.871122, -0.285640, 2.122790
-0.803944, 0.177381, 1.963367
0.608054, 0.307821, 2.072759
0.580272, 0.307940, 2.072491
0.119158, -0.054821, 2.060740
-0.915142, -0.249534, 2.029586
-0.901112, -0.291400, 2.030082
-0.886991, -0.056011, 2.030011
-0.915564, -0.662025, 2.030606
0.627682, -0.205172, 2.048190
0.837790, -0.435020, 2.117340
0.301047, 0.182607, 2.065768
0.361832, -0.356680, 1.063084
0.266480, -0.340017, 1.072969
0.362610, -0.339236, 1.060632
0.230271, -0.301262, 1.071144
0.231891, -0.300478, 1.073719
0.220864, -0.298315, 1.066408
0.219906, -0.298263, 1.070269
0.094914, -0.169772, 2.179128
0.039963, -0.171907, 2.213860
-1.006758, -0.451376, 2.027773
-1.112717, -0.617936, 2.023573
0.833927, -0.160043, 2.095638
0.846622, -0.550092, 2.090488
0.302460, -0.440227, 2.154217
0.268075, -0.542085, 2.066512
0.307450, -0.424227, 2.066900
-1.007001, 0.060628, 2.024491
0.982051, 0.790143, 2.095676
1.040015, 0.646115, 2.082495
0.271142, 0.512520, 2.178577
-0.814262, -0.269382, 2.037400
-0.150218, -0.019420, 0.683245
-0.179833, -0.026434, 0.674142
-0.904908, 0.071452, 2.018911
0.643873, -0.323131, 2.070677
0.834613, -0.034674, 2.102890
